"";"logFC.D10";"logFC.D20";"logFC.D30";"logFC.D40";"logFC.D50";"logFC.D60";"logCPM";"LR";"PValue";"FDR";"logFC.D0";"module"
"Fignl1";0,0537877351200541;0,463538306019803;-0,228000509984432;0,623552335979866;0,473360477831551;1,04542121370454;3,6189154416232;17,7218347674649;0,00696627523076246;0,034273280006446;0;NA
"Dusp9";0,0283404296677629;0,277846350367025;-0,00225719210474296;0,856330833152142;1,51090155816164;1,97380030003866;0,166180223943312;17,7142853182735;0,00698732270161666;0,0343659489759475;0;NA
"D630045J12Rik";-0,609510879518947;-0,381232853967262;-0,927718029577655;-2,3443163164132;-1,40587329704423;-1,62907643753495;0,565539053543217;17,7128340797092;0,00699137573245297;0,0343750015047854;0;NA
"Trim30b";-0,213485668929676;-0,471895706953096;-0,730475140132692;0,932970634462211;-0,133613995273811;1,4791912961681;0,281856800852815;17,7082389290075;0,00700422413480894;0,0344272794629948;0;NA
"Fam181b";0,611007600133146;-0,178664449103586;-2,69802257181549;-1,4234004638063;0,938848218740021;-1,116800084327;-1,45263806107406;17,6963273828744;0,00703763634025651;0,0345805679375602;0;NA
"Foxo1";-0,0789265978161537;-0,0962190709321983;0,00284408030066276;-0,510278276346607;-0,24629845555401;-0,932388249754306;5,20969025264341;17,691429335941;0,00705142024391329;0,0346373431330005;0;NA
"Tespa1";-0,743194984850345;1,18936750321229;2,28748666067963;1,71646851817337;2,19985255860922;2,30391187065407;-1,35318016732326;17,6799507014785;0,00708382552632282;0,0347855237681661;0;NA
"Cers5";-0,282726189045631;-0,195702723030213;-0,383555813825959;-0,367434450083721;-0,649007370196656;-0,973497484337011;5,58623879293771;17,6588797320386;0,00714368670645775;0,0350683918983362;0;NA
"Znrf3";-0,240037434338972;-0,270919632475577;-0,570476512615103;-0,684748627244208;-0,491929490308421;-1,37793326625621;3,55335843437895;17,657639424818;0,00714722556122099;0,0350746821050823;0;NA
"Ep300";-0,214834762994535;-0,112094033233929;-0,298774746487275;-0,756332231827792;-0,174366097813368;-0,784363473466995;5,90133509161012;17,6566205182541;0,0071501339840925;0,0350752734161299;0;NA
"Siae";-0,164051558696228;-0,0413702274058771;-0,106261815709182;-0,399176048596994;-0,421345295203062;-1,03561922054988;4,81510392354634;17,6560156422864;0,00715186111748083;0,0350752734161299;0;NA
"Prkrip1";0,127256739953358;0,409725211891375;0,243400397979935;0,943783487594125;0,435542168172797;1,18282103463586;3,36239451652234;17,6500302169476;0,00716897340525177;0,0351481034387494;0;NA
"Notch1";-0,0954897578026535;-0,0702712361008616;-0,115259312266719;-0,458189329800397;-0,143916174391427;-1,10979531258781;4,3060777664261;17,6449817554943;0,00718343774349784;0,0352079092178946;0;NA
"Foxred2";-0,0522959761822024;-0,430367516165256;-0,806331983058734;-0,786997880735889;-0,792840316551564;-1,92447420636616;1,97889862478154;17,6373590961191;0,00720533098093806;0,0353040767741516;0;NA
"Gper1";-0,295041450438157;-0,650148169217575;-0,591133915173796;-1,37411374772425;-1,75300636854024;-2,30901912304085;0,432700617900487;17,6326373699948;0,00721892476912048;0,0353524900559485;0;NA
"Pik3c3";0,0420131266132614;-0,175584000199036;-0,0401597669106738;-0,409726895324104;-0,262984923335249;-0,875724677933215;5,93582314261492;17,6323466486145;0,00721976256339864;0,0353524900559485;0;NA
"Il6st";-0,326598310372248;-0,0438787105386515;-0,417915604181141;-0,705775424675032;-0,147009719309167;-0,787982054183187;6,24141062372246;17,631331476528;0,00722268880182218;0,0353556760913394;0;NA
"Sptbn1";-0,218187121333815;-0,32555674981301;-0,376148901813709;-0,65905809679727;-0,289489133618518;-1,05687098341584;8,42817036994125;17,6211442725634;0,00725211713187606;0,0354885492529003;0;NA
"Sec23b";-0,283508282859982;0,0674883757276946;0,0481851217472878;0,143951149292851;0,130384562097152;0,706398890674217;6,19147143325091;17,6074233208142;0,00729193716272052;0,0356628977328806;0;NA
"Prkcb";-0,0654699348574517;0,151312239985151;-0,338507667226283;-0,667823370187283;0,454463608791059;-0,656186703535558;3,63795400872759;17,607286222313;0,00729233610718682;0,0356628977328806;0;NA
"Kcnq2";-0,580384472133142;-0,569001282585214;-0,81239609232473;-1,89913870169418;-1,32245039948978;-2,54139516296917;0,180264566518035;17,6035646362345;0,00730317366961292;0,0357046599448634;0;NA
"Mllt6";0,0330436953176396;-0,328270990469238;-0,307153247881311;-0,214945189738625;-0,0280496092494797;-0,933960859514883;5,33710972507269;17,5962722376722;0,00732445496855346;0,0357974384543615;0;NA
"Ifi27";0,19112703039614;-0,16562784494108;-0,109903105177762;-0,195931682179361;-0,441651993448756;-0,766792611322417;5,89614510271174;17,5759014633183;0,00738422132985208;0,0360781908182112;0;NA
"Cebpd";0,833356505957727;0,364027237374103;0,618691988105487;0,379503874978733;0,0986298635796597;0,691035329721807;5,79543208221709;17,5631104707309;0,00742199020415944;0,0362513240496778;0;NA
"Rsrp1";0,41415921821494;0,744927348727734;0,662166097843536;0,107751493247492;0,0455997985843836;0,0677651360665419;6,22026724378882;17,5602748215535;0,007430388519496;0,0362809385378408;0;NA
"Cenpq";0,657009400577559;0,666228565669329;0,45304588561039;1,27314626594711;0,648165355054917;1,50063909655657;2,80716035838966;17,5591828094464;0,00743362517456358;0,0362853390943117;0;NA
"Ctsz";0,0823611107014934;0,292489254402802;0,388740266697846;0,488748644601592;0,712965049108701;0,897379775146977;7,69424835017091;17,5555727589572;0,00744433485446838;0,0363262030885286;0;NA
"Pnpla7";0,335332225782457;0,497653486588848;0,486098649328243;0,4961564960217;0,986606419586471;1,32416283558634;3,30065529884205;17,5355396475633;0,00750403764324778;0,0366060385755544;0;NA
"Lrr1";0,152107883124096;0,0685298153613279;-0,0118763164658951;1,05947762619993;0,595725173111821;1,75495195284426;1,09305171444942;17,5240624519137;0,00753845061546642;0,036762368867703;0;NA
"Fer1l6";-0,347699069233216;-0,456327761797513;0,0535036035044954;-0,345633997185405;-0,342433456118045;-1,11290640774487;4,49981824632382;17,5183153494318;0,00755573995327063;0,0368351213222359;0;NA
"Iqsec2";-0,046583682185075;-0,255060952442499;-0,34619208355124;-0,556810398307899;-0,370925078471732;-1,00782915364638;5,01698248179314;17,5120693478808;0,00757457368302206;0,0369153548660959;0;NA
"Plxna3";-0,0846485894446517;-0,334819870336873;-0,674809666097945;-0,706295843001309;-0,619273423866298;-2,18571588445079;1,61067477805166;17,5072900444025;0,00758901552045159;0,0369741405272049;0;NA
"Eif5a";0,161007555969874;0,278680473114817;0,177537875493658;0,674934682498702;0,391271456610134;0,962847003621644;9,17639006473418;17,5044879735991;0,00759749505443485;0,0370038497369136;0;NA
"Dglucy";0,0668490443951401;-0,183780629005953;-0,189920672575994;-0,352762621942934;-0,446296415811771;-1,04067549659824;4,50961026926976;17,4982048572455;0,00761654216296878;0,0370849939160282;0;NA
"Erg28";0,144920251352715;0,294572578136493;0,255495337275088;0,740942944992394;0,299606573568417;0,805804812214959;5,88838516663055;17,4934076149615;0,0076311159895623;0,0371443136371646;0;NA
"Fa2h";0,02278356521579;-0,4992756502297;-0,0580344142400356;0,377358781545384;0,323986042729741;0,363175439729012;5,76036644398589;17,4865608679012;0,00765196288729927;0,0372341206952611;0;NA
"Cbr3";0,438860312317884;-0,0894703166482958;0,221178601287127;0,742463760161102;0,602872004006142;0,171715370405462;5,59581944757661;17,4824253605622;0,00766458132275966;0,0372838447124975;0;NA
"Mgat3";-0,164169372978408;-0,257327569645327;-0,155703908493447;-0,612889941811833;-0,443647185603853;-0,956000130960503;7,05662925405317;17,4682793173037;0,00770789677471646;0,03748264359908;0;NA
"Cd300lb";-0,0129209495088586;0,31773901154701;0,856097424550577;1,70197885601523;1,69353472893448;2,01382475541481;0,048141293071136;17,4675051494444;0,00771027411615239;0,03748264359908;0;NA
"Neu1";0,136348430920335;0,495952587226477;0,559247172821634;0,516978480663025;0,494630567155563;-0,315864065885487;7,44710541819807;17,4641313363857;0,00772064282528987;0,0375213098456455;0;NA
"Trim5";-0,205946740988;0,529065606153881;1,02366203283179;0,865018504603328;1,13910210754191;1,40270482247249;2,13523181401666;17,459751273888;0,00773412416480412;0,0375750741552726;0;NA
"Golga3";-0,0354170774862203;-0,27813611611179;-0,143715377195941;-0,431926349553162;-0,226575702389644;-0,932427130048697;6,04013474718644;17,4502070800146;0,00776357906835763;0,0377063857408792;0;NA
"Phyhipl";-2,01230739262861;-1,22738838664811;-2,13270505967322;-2,13104488442793;-2,14703550349725;-3,00813746123;-1,15220047820448;17,4472812809307;0,00777263026984766;0,0377385489070697;0;NA
"Set";-0,00150003599109773;0,149818337320592;0,0172600899240507;0,367422201756624;0,315424972382809;0,868705690260776;7,45227866559741;17,4356346088706;0,00780876154691311;0,0379021331316429;0;NA
"Suv39h2";0,0633150764986748;0,857216972996244;0,427197543589779;0,885773473492835;0,663720637689793;1,5905812154782;2,29992672374073;17,4250752019817;0,00784166025259581;0,0380499298390322;0;NA
"Fam3c";-0,119010460410606;0,0982185477325885;0,285372209976598;0,196133187701539;0,597141772391969;0,898351502045706;4,24616638147444;17,4220632888602;0,00785106867361147;0,0380836884114584;0;NA
"Adamts5";-0,727329598685209;-0,592102472273409;-1,01541701065999;-1,22366843644647;0,028726891855853;-1,70215417688835;1,83409856030672;17,4006638106774;0,00791823017351024;0,0383856718836921;0;NA
"P3h4";0,127441555562263;0,0275011023547375;-0,298080785392565;-0,0768600102031483;0,162094969227846;-1,4895818024649;2,68473018634874;17,4006528600714;0,00791826468348028;0,0383856718836921;0;NA
"Chac2";-0,16761088851722;0,331048002577233;0,14630101790914;0,741284562064942;0,228796137265335;1,06354476117353;3,3481597743717;17,3997072873443;0,00792124513009784;0,0383881427281129;0;NA
"Nfxl1";0,0885578451145868;0,163778408200677;0,0827700785401774;0,410208752046517;0,539655102088671;1,09854921925;3,75709797432115;17,3981936248263;0,00792601845609751;0,0383992980207007;0;NA
"Tcaf1";-0,271319682899906;-0,305398089904669;-0,452835513656521;-0,680287202933149;-0,432275638174595;-1,25879881244941;4,00250777714385;17,3963815287429;0,0079317365506828;0,0384150220660719;0;NA
"Ttll10";0,2968296738684;-0,711456287492814;-0,173688293964588;-0,375735894212646;-0,22541360180546;-1,74952153909449;1,94551998444601;17,394746149077;0,00793690044024103;0,0384280530196401;0;NA
"Txndc9";-0,126666661927037;0,0669230531034122;-0,0137939038320176;0,368420345931323;0,218397229430633;0,747362488112383;6,17842217636484;17,390336472485;0,00795084068935672;0,0384738345722788;0;NA
"Kremen1";0,0119205189466079;-0,265177835930234;-0,690135970514408;-0,41289450418915;-0,457276744170844;-0,95809875627444;4,75666319293958;17,3901885672764;0,00795130867037312;0,0384738345722788;0;NA
"Ccnc";-0,107893992807997;0,234611026167244;-0,141148989132502;0,622444120304062;0,125939767832234;0,773497110588538;4,48639338168373;17,3833283785735;0,00797304402902447;0,0385669941092631;0;NA
"Grap";0,738453870939321;1,26797855581359;1,64617159476141;1,51357480808426;1,99263122071418;2,12369811992048;1,14135023692697;17,3791486193034;0,00798631506373441;0,0386191650000752;0;NA
"Gm10157";-0,499902487836377;0,886222809219914;-5,57031140599028;0,492449371038406;-0,1183328155213;-0,438743283762691;-1,53423548588576;17,3772437920595;0,00799237011262736;0,0386364201742039;0;NA
"Kcnv2";-1,32665753933788;-0,588485933663688;-1,89651046589672;-1,65967755821656;-1,49653403457766;-3,69248219326429;-1,04257600324513;17,3730072566587;0,00800585310335373;0,0386895613271561;0;NA
"Meis1";-0,286657299027672;0,00379016192444988;-0,431893160469542;-0,915354415750273;-0,211643952257268;-1,42428880668485;2,83307605904198;17,3700476903352;0,00801528512675781;0,0387230985741406;0;NA
"Gpr17";0,0467276872556033;-0,482504389259347;1,72571813599488;0,188125123134617;1,94405590932569;-1,1794403204153;-1,77771491148006;17,3682188970473;0,00802111879286722;0,0387392361469624;0;NA
"Gabarapl1";0,0174485084783248;-0,195988891785343;-0,351938390851218;-0,267762126463554;-0,275293840326208;-0,936052943633286;5,70314222064142;17,3599974104278;0,0080473952816572;0,0388540647890329;0;NA
"Ptpro";-0,0358782952085922;0,199798532860681;0,236242928704549;0,353673612169833;0,387802008068022;1,366215258621;2,6948029641295;17,3469352316289;0,00808931431122221;0,0390443232225721;0;NA
"Pam";-0,0634422972715325;-0,339359472224437;-0,394686863782873;-0,336740762988813;-0,372562927228325;-1,02667340649916;7,47752519383115;17,3426116735859;0,00810323590387444;0,0390993715026389;0;NA
"Emid1";-0,0325853619220173;0,473866008451202;0,304839933539291;-1,08487892254577;0,137355443784109;-1,51767859441167;1,25979632346935;17,3390504212033;0,00811472032207131;0,0391426295076131;0;NA
"Maff";0,144763258394355;0,304256960186118;0,215347603222003;0,61703890033153;0,300623321155332;0,965261390164176;4,91058594392554;17,3270870276344;0,00815341557063175;0,0393170756427391;0;NA
"Kynu";1,24722189908732;0,746740019705597;2,51837914861304;2,27240152710641;1,77191538366399;2,74254817894514;-0,514454976659527;17,3241445923578;0,00816296010281829;0,0393508877187365;0;NA
"Reck";-0,0314820275158028;-0,484920761623683;-0,319150586134322;-0,857114288424838;-0,207409144382847;-1,75580579891548;2,23789246038582;17,320051012238;0,00817625664092091;0,039402760369103;0;NA
"Mtss1";0,106762275004259;-0,131624338387789;0,0182466345916415;-0,423131139473043;-0,22812069924063;-0,88453083636803;5,11556940915728;17,3168180913133;0,00818677243591904;0,0394412041354648;0;NA
"Rpa2";0,243627907153729;0,336052396323545;0,206461536945143;0,652254982689624;0,29035937807037;1,07744083934325;4,21911026672756;17,3157375884768;0,00819028992749537;0,0394459189719453;0;NA
"Cyp51";0,109658372771878;0,246247937824792;0,42680836321972;0,687605667917026;0,217163064981882;0,861127602106954;7,34056848005562;17,3133157678332;0,00819817928361683;0,0394716800525425;0;NA
"Slitrk1";-0,0518834792169153;-2,23537701075734;-1,24241697749817;-1,85420952420147;-1,37911675556209;-2,66005196571005;-1,31031912978622;17,3119787755472;0,00820253783626619;0,0394804307193518;0;NA
"Erbb2";0,0405655860907476;-0,0768387972331761;0,165575703808233;-0,31765715734721;-0,122496112534966;-0,87671472934279;7,54003407818183;17,3078921524668;0,00821587399677483;0,039518365998366;0;NA
"mt-Atp8";-0,319132571935062;-0,325139695885272;-0,430074476000433;-0,535457986805279;-0,470459794918862;-1,05133606247855;6,72326406091478;17,3073467734906;0,00821765535503708;0,039518365998366;0;NA
"Armcx2";-0,160470781590172;-0,211991400198258;-0,564686874696273;-0,997397019182643;-0,786553954479842;-1,9398541071169;1,82144621493613;17,3072260103274;0,00821804985136903;0,039518365998366;0;NA
"Dnajb4";0,268862151710372;0,380420717429924;0,0717898202800902;0,0767796014449316;-0,024378633577328;-0,817777369897414;4,2611487015922;17,2940592894469;0,0082611715383179;0,039701606689814;0;NA
"Wfdc2";0,181854020795874;0,00379839605967531;-0,124695622147751;0,0660421920509851;-0,345337830119605;-0,847633777102672;8,74670964261326;17,2940304297607;0,00826126629517723;0,039701606689814;0;NA
"Gm9132";-2,881055973985;-1,36383740480147;-0,226692513207783;-0,313161570540554;-2,89552253116994;-2,80665607340726;-1,76915451915691;17,2920274323979;0,00826784543355773;0,0397209383120552;0;NA
"Cplx1";-0,902802465086898;-0,0461859951464185;-0,76971633305845;-1,43950857832441;-0,721535951129402;-2,62573413657521;0,200492741516033;17,2891082732258;0,00827744291375378;0,0397547544207086;0;NA
"Rpp30";-0,0248670978487164;0,149844662341862;0,0990178144225213;0,768020765138455;0,360038763718621;1,1188145395493;3,25832423988051;17,2879866083077;0,00828113353767682;0,0397601890528074;0;NA
"Snu13";-0,0411017593144225;0,143243745675625;-0,0990992834119782;0,406185957015204;0,147099098866583;0,760810531910332;6,31287253853189;17,2845588162775;0,00829242189652113;0,0398020880464161;0;NA
"Alox12";-0,163950940730143;-0,530483697886068;-0,0787599181906813;-0,561918531294238;1,74494916255428;0,622841446743287;-0,332902541644401;17,2794891396965;0,00830914457035696;0,0398700368096467;0;NA
"Ccdc59";0,0103114288379815;0,196638323293997;-0,106434012518486;0,471902517336594;0,293217156206766;0,940214326247637;4,29594062746585;17,2674766082683;0,00834889900686344;0,0400484235472792;0;NA
"Slc38a1";-0,311113033631247;-0,496882783410247;-0,571460729249393;-0,691760486283605;-0,515838131644561;-0,978681746814719;6,45694913190438;17,2651723311913;0,00835654580818005;0,0400727321671894;0;NA
"Cbr2";0,0886887358139426;0,210538326657652;0,764737138725824;0,749738879344623;0,708604283265653;0,597254889179739;5,19309274872844;17,2626612028334;0,00836488676204396;0,040100353477901;0;NA
"Hs6st1";0,0224704768791059;0,11306064981291;0,0862279193400293;0,259757003899501;0,258158863019161;0,871045004402192;7,02764388379592;17,2582972097947;0,0083794013387807;0,040157544293842;0;NA
"U2af1";-0,015323856728599;0,0183479319811386;-0,0182374215926433;0,493955103552353;0,1436178171605;0,721321854562753;5,89742322810716;17,2556528038443;0,00838820844007192;0,040187355699475;0;NA
"Hdac4";0,00057852046651644;-0,290007480998387;-0,353940379328727;-0,607938738966321;-0,416212861710936;-1,01854616487971;4,58090174437041;17,2537359021015;0,00839459820892526;0,0402055710148186;0;NA
"Cdk2ap2";0,0490247449941683;0,275337371352485;0,185346545658105;0,554568270911154;0,501663911521791;0,872459829202746;5,38950371020682;17,2522642439867;0,00839950700325948;0,0402166842248513;0;NA
